# step, loss_train, loss_test, metrics_test
2.400000000000000000e+04 5.373485285250171328e-01 1.731512008772232214e+00 3.792451489138917964e+01 9.586481409522479291e-02 3.981901561157582398e-02 3.692909964554706020e-02 3.968305848754660747e-01 5.373485285250171328e-01 1.731512008772232214e+00 3.792451489138917964e+01 9.586481409522479291e-02 3.981901561157582398e-02 3.692909964554706020e-02 3.968305848754660747e-01
2.500000000000000000e+04 5.752746935615420387e-01 2.493841749613591841e+00 4.680200126297290097e+00 1.077689814436136873e-01 4.108605097631944786e-02 3.379111729324024010e-02 1.633509063628101610e-01 5.752746935615420387e-01 2.493841749613591841e+00 4.680200126297290097e+00 1.077689814436136873e-01 4.108605097631944786e-02 3.379111729324024010e-02 1.633509063628101610e-01
2.600000000000000000e+04 5.805848370100795686e-01 2.190754498035941911e+00 4.157490977423446310e+00 1.082966587047742013e-01 4.046971485734950080e-02 3.187867233356504737e-02 9.242766196408179757e-01 5.805848370100795686e-01 2.190754498035941911e+00 4.157490977423446310e+00 1.082966587047742013e-01 4.046971485734950080e-02 3.187867233356504737e-02 9.242766196408179757e-01
2.700000000000000000e+04 5.748275255515473692e-01 1.992198026838766678e+00 4.104815257807310935e+00 1.055267866429426826e-01 3.913528557543386605e-02 2.981578186415639181e-02 1.432159956666524403e-01 5.748275255515473692e-01 1.992198026838766678e+00 4.104815257807310935e+00 1.055267866429426826e-01 3.913528557543386605e-02 2.981578186415639181e-02 1.432159956666524403e-01
2.800000000000000000e+04 5.659233480197090049e-01 1.886193544730327520e+00 4.066946582137759059e+00 1.019387293848442455e-01 3.755809572395465284e-02 2.808997527797212415e-02 1.447774915912553306e-01 5.659233480197090049e-01 1.886193544730327520e+00 4.066946582137759059e+00 1.019387293848442455e-01 3.755809572395465284e-02 2.808997527797212415e-02 1.447774915912553306e-01
2.900000000000000000e+04 5.592311082209348028e-01 1.822172686390214347e+00 4.052858182410493448e+00 9.976001299335102157e-02 3.667020214798199368e-02 2.688591759273425280e-02 1.301216488914491987e-01 5.592311082209348028e-01 1.822172686390214347e+00 4.052858182410493448e+00 9.976001299335102157e-02 3.667020214798199368e-02 2.688591759273425280e-02 1.301216488914491987e-01
3.000000000000000000e+04 5.527864730706584240e-01 1.771511035954117963e+00 4.000325638259487171e+00 9.832869670189949007e-02 3.617419384611628153e-02 2.608772675516328118e-02 9.572462396499115123e-01 5.527864730706584240e-01 1.771511035954117963e+00 4.000325638259487171e+00 9.832869670189949007e-02 3.617419384611628153e-02 2.608772675516328118e-02 9.572462396499115123e-01
3.100000000000000000e+04 5.473254506615614634e-01 1.737577873579049470e+00 4.033769753979789208e+00 9.697651313622394909e-02 3.563538912620886623e-02 2.519620300184001807e-02 1.230036235529129579e-01 5.473254506615614634e-01 1.737577873579049470e+00 4.033769753979789208e+00 9.697651313622394909e-02 3.563538912620886623e-02 2.519620300184001807e-02 1.230036235529129579e-01
3.200000000000000000e+04 5.422214583080637862e-01 1.709286182511535079e+00 4.022330131592410929e+00 9.587926067617051629e-02 3.518537090994116462e-02 2.449538198194863708e-02 1.212196999873994541e-01 5.422214583080637862e-01 1.709286182511535079e+00 4.022330131592410929e+00 9.587926067617051629e-02 3.518537090994116462e-02 2.449538198194863708e-02 1.212196999873994541e-01
3.300000000000000000e+04 5.376849422504396125e-01 1.690219838474338543e+00 4.017807233037198777e+00 9.501755709789655446e-02 3.473006972614391813e-02 2.378481043171905632e-02 1.207936279435572191e-01 5.376849422504396125e-01 1.690219838474338543e+00 4.017807233037198777e+00 9.501755709789655446e-02 3.473006972614391813e-02 2.378481043171905632e-02 1.207936279435572191e-01
3.400000000000000000e+04 5.338249987441738842e-01 1.671908902572007971e+00 4.003157338653515751e+00 9.405902809138153020e-02 3.429116041474221388e-02 2.314276587884884703e-02 1.256832011774517421e-01 5.338249987441738842e-01 1.671908902572007971e+00 4.003157338653515751e+00 9.405902809138153020e-02 3.429116041474221388e-02 2.314276587884884703e-02 1.256832011774517421e-01
3.500000000000000000e+04 5.299970680118885058e-01 1.662137622482326993e+00 4.010099906701298345e+00 9.343916047979135275e-02 3.409304473217233261e-02 2.273654250295204307e-02 1.576460094720158189e-01 5.299970680118885058e-01 1.662137622482326993e+00 4.010099906701298345e+00 9.343916047979135275e-02 3.409304473217233261e-02 2.273654250295204307e-02 1.576460094720158189e-01
3.600000000000000000e+04 5.267159565631549523e-01 1.665440060807562572e+00 4.017932242747782823e+00 9.300666422759944207e-02 3.369394701199152770e-02 2.233695130969826775e-02 3.246325635597957504e-01 5.267159565631549523e-01 1.665440060807562572e+00 4.017932242747782823e+00 9.300666422759944207e-02 3.369394701199152770e-02 2.233695130969826775e-02 3.246325635597957504e-01
3.700000000000000000e+04 5.250886773159767484e-01 1.646092881740325309e+00 3.981026388216879486e+00 9.220332389756841218e-02 3.327987772535593441e-02 2.189204141527730310e-02 1.702746843070134519e-01 5.250886773159767484e-01 1.646092881740325309e+00 3.981026388216879486e+00 9.220332389756841218e-02 3.327987772535593441e-02 2.189204141527730310e-02 1.702746843070134519e-01
3.800000000000000000e+04 5.215083952799853817e-01 1.663188858395394876e+00 4.035780570347541563e+00 9.267437398340794275e-02 3.320812000544123843e-02 2.179364583161384761e-02 1.299199093307951580e+00 5.215083952799853817e-01 1.663188858395394876e+00 4.035780570347541563e+00 9.267437398340794275e-02 3.320812000544123843e-02 2.179364583161384761e-02 1.299199093307951580e+00
3.900000000000000000e+04 5.176611443625694919e-01 1.675748683401613759e+00 4.257912931951740809e+00 9.254798305540458403e-02 3.293872207847417521e-02 2.164501379079197818e-02 2.861271272953962441e+00 5.176611443625694919e-01 1.675748683401613759e+00 4.257912931951740809e+00 9.254798305540458403e-02 3.293872207847417521e-02 2.164501379079197818e-02 2.861271272953962441e+00
4.000000000000000000e+04 5.189187845306031388e-01 1.637632556662686811e+00 3.931829607566010854e+00 9.116762535487589469e-02 3.259760441069116388e-02 2.108638040853983223e-02 1.146111233985519229e-01 5.189187845306031388e-01 1.637632556662686811e+00 3.931829607566010854e+00 9.116762535487589469e-02 3.259760441069116388e-02 2.108638040853983223e-02 1.146111233985519229e-01
